3 0
3 0
3 0
4 2
4 2
4 2
5 2
5 2
5 2
5 2
3 0
3 0
3 0
5 2
5 2
5 2
5 2
5 2
11 0
11 0
11 0
12 2
12 2
12 2
11 4
11 4
11 4
12 4
12 4
12 4
11 4
11 6
11 6
9 2
9 2
9 2
10 4
10 4
11 0
11 0
11 0
14 2
14 2
14 2
12 2
12 2
12 2
12 4
12 4
12 4
10 4
10 4
10 4
14 6
14 6
11 0
11 0
11 0
11 0
12 2
12 2
12 2
3 0
3 0
3 0
3 0
3 0
1 0
1 0
1 0
1 0
1 0
1 0
5 2
5 2
5 2
5 0
11 0
11 0
11 0
14 2
14 2
14 2
14 2
12 2
12 2
10 4
3 0
3 0
3 0
3 0
3 0
3 0
5 2
5 2
5 2
5 2
5 2
4 0
3 0
3 0
3 0
3 0
3 0
3 0
5 2
3 0
3 0
3 0
3 0
4 0
4 0
4 0
4 0
4 0
4 0
5 3
5 3
5 3
5 3
3 0
3 0
3 0
5 2
5 2
5 2
5 2
7 4
7 4
7 4
5 3
5 3
5 3
5 3
3 0
3 0
3 0
3 0
5 3
5 3
5 3
5 3
4 2
4 2
4 2
4 2
5 2
5 2
5 2
7 4
7 4
7 4
6 3
6 3
6 3
6 3
3 0
3 0
3 0
5 3
5 3
5 3
5 3
5 2
5 2
5 2
4 0
3 0
3 0
3 0
3 0
3 0
4 2
4 2
4 2
4 2
4 0
4 0
4 0
4 0
5 2
3 0
3 0
1 0
1 0
1 0
1 0
5 2
5 2
5 2
5 2
2 0
2 0
2 0
5 2
5 2
5 2
5 2
4 2
4 0
11 0
11 0
11 0
11 0
12 2
12 2
12 2
12 2
12 2
12 4
12 4
12 4
12 4
11 6
11 6
11 6
11 6
3 0
3 0
3 0
11 0
11 0
11 0
11 0
11 0
11 2
11 2
11 2
12 2
12 4
12 4
12 4
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
